id,rodent_survey_id,rodent_species_id,weight,recapture,species_code,genus,species,family,site_id,start_date,end_date,quadrat,weather,notes,num_traps
144997,20,112,18.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
144998,20,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
144999,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145000,20,115,46.2,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145001,20,112,13.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145002,20,112,13.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145003,20,120,18.3,0,PEER,Peromyscus,eremicus,Muridae,6,1992-06-23,1992-06-24,2,NA,NA,49
145004,20,112,29.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145005,20,112,9.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145006,20,112,18.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145007,20,112,14.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145008,20,112,12.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145009,20,112,20.1,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145010,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145011,20,112,12.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145012,20,112,32.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145013,20,112,17.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145014,20,112,16.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145015,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145016,20,112,18.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145017,20,112,15.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145018,20,112,14.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145019,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145020,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145021,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145022,20,119,12.3,0,PEAM,Perognathus,amplus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145023,20,115,42.2,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145024,20,115,34.9,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145025,20,115,42.9,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145026,20,112,15.1,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145027,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145028,20,119,13.3,0,PEAM,Perognathus,amplus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145029,20,115,29.3,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145030,20,115,27.2,0,DIME,Dipodomys,merriami,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145031,20,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145032,20,112,19.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,1992-06-23,1992-06-24,2,NA,NA,49
145033,21,112,17.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145034,21,112,14.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145035,21,112,10.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145036,21,115,23.7,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145037,21,119,10.8,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145038,21,120,15,0,PEER,Peromyscus,eremicus,Muridae,14,1992-06-25,1992-06-26,1,NA,NA,49
145039,21,112,15.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145040,21,115,43.8,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145041,21,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145042,21,119,11.8,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145043,21,112,15.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145044,21,119,12.1,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145045,21,115,33.5,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145046,21,112,18.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145047,21,112,19.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145048,21,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145049,21,112,13.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145050,21,112,16.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145051,21,112,15.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145052,21,112,11.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145053,21,115,19.3,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145054,21,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145055,21,112,15.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145056,21,115,50.9,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145057,21,119,11.9,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145058,21,119,13.1,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145059,21,112,20.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145060,21,115,37,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145061,21,115,39.1,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145062,21,115,46.8,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145063,21,120,24.8,0,PEER,Peromyscus,eremicus,Muridae,14,1992-06-25,1992-06-26,1,NA,NA,49
145064,21,112,12.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145065,21,115,39.5,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145066,21,112,15.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145067,21,112,8.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145068,21,112,15.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145069,22,112,15.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145070,22,112,12.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145071,22,112,11.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145072,22,115,47.2,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145073,22,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145074,22,112,18.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145075,22,112,14.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145076,22,112,11.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145077,22,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145078,22,112,10.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145079,22,115,39.4,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145080,22,112,16.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145081,22,112,17.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145082,22,115,47,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145083,22,112,14.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145084,22,119,8.4,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145085,22,112,11.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145086,22,112,14.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145087,22,119,9.2,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145088,22,119,12.2,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145089,22,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145090,22,119,10.6,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145091,22,115,30,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145092,22,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145093,22,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145094,22,115,39,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145095,22,112,12.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145096,22,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145097,22,115,39.1,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145098,22,119,11,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145099,22,115,40.1,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145100,22,115,28.2,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145101,22,112,14.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145102,22,112,12.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145103,22,115,31.7,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145104,22,112,13.1,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145105,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145106,21,119,NA,1,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145107,21,115,NA,1,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145108,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145109,21,112,15.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145110,21,119,10.7,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145111,21,119,NA,1,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145112,21,112,15.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145113,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145114,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145115,21,115,NA,1,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145116,21,115,34.3,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145117,21,112,16.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145118,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145119,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145120,21,112,14.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145121,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145122,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145123,21,119,NA,1,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145124,21,115,34.5,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145125,21,115,NA,1,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145126,21,112,9.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145127,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145128,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145129,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145130,21,115,46.8,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145131,21,112,18.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145132,21,119,10.5,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145133,21,119,NA,1,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145134,21,112,10.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145135,21,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145136,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145137,21,112,12.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145138,21,119,10.3,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145139,21,115,43.6,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145140,21,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,1,NA,NA,49
145141,22,112,15.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145142,22,112,18.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145143,22,115,44.4,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145144,22,115,43.5,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145145,22,119,10.2,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145146,22,115,27.3,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145147,22,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145148,22,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145149,22,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145150,22,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145151,22,115,33.3,0,DIME,Dipodomys,merriami,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145152,22,112,16.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145153,22,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145154,22,119,NA,1,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145155,22,119,10.2,0,PEAM,Perognathus,amplus,Heteromyid,14,1992-06-25,1992-06-26,2,NA,NA,49
145156,18,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145157,18,110,37.9,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145158,18,117,122.2,0,NEAL,Neotoma,albigula,Muridae,10,1992-06-30,1992-07-01,2,NA,NA,49
145159,18,110,28.6,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145160,18,112,17.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145161,18,117,149,0,NEAL,Neotoma,albigula,Muridae,10,1992-06-30,1992-07-01,2,NA,NA,49
145162,18,112,21.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145163,18,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145164,18,112,17.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145165,18,110,44.8,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145166,18,110,25.2,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145167,18,110,23.8,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145168,18,117,99.4,0,NEAL,Neotoma,albigula,Muridae,10,1992-06-30,1992-07-01,2,NA,NA,49
145169,18,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145170,18,112,NA,1,CHPE,Chaetodipus,penicillatus,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145171,18,110,NA,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145172,18,110,23.4,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,1992-06-30,1992-07-01,2,NA,NA,49
145173,23,112,16.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145174,23,112,22.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145175,23,112,14.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145176,23,112,14.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145177,23,112,13.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145178,23,112,18.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145179,23,112,26.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145180,23,112,19.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145181,23,112,21.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145182,23,112,25.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145183,23,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145184,23,112,21.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145185,23,112,18.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145186,23,112,10.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145187,23,112,22.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145188,23,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145189,23,112,16.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145190,23,112,17.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145191,23,112,10.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145192,23,112,25.7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145193,23,112,17.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145194,23,112,12.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145195,23,112,17.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145196,23,112,13.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145197,23,112,15.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145198,23,112,11.2,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145199,23,112,14.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145200,23,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145201,23,112,17.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145202,23,112,11.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,1,NA,NA,49
145203,24,112,11.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145204,24,112,9.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145205,24,112,13.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145206,24,112,16.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145207,24,115,37.8,0,DIME,Dipodomys,merriami,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145208,24,112,21.9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145209,24,112,8.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145210,24,112,20.6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145211,24,112,13.4,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145212,24,125,133.2,0,SIAR,Sigmodon,arizonae,Muridae,16,1992-07-02,1992-07-03,2,NA,NA,49
145213,24,112,19.5,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145214,24,112,11.8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
145215,24,112,12.3,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,1992-07-02,1992-07-03,2,NA,NA,49
