month,day,year,plot,period,treatment,species,weight,scientific_name,taxa,common_name,avg_weight_g,effort
10,16,1977,20,4,control,PE,20,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
10,16,1977,1,4,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,9,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,16,1977,9,4,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,2,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,16,1977,22,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,16,1977,2,4,control,DM,55,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,6,4,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,1,4,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,9,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,16,1977,18,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,16,1977,9,4,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,2,4,control,OL,21,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
10,16,1977,20,4,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,1,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,16,1977,6,4,control,OL,21,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
10,16,1977,9,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,16,1977,2,4,control,PE,NA,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
10,16,1977,18,4,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,20,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,16,1977,22,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,16,1977,6,4,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,13,4,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,1,4,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,16,1977,20,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,17,4,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,17,4,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,14,4,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,17,4,control,DM,NA,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,11,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,4,4,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,11,4,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,17,4,control,OT,21,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
10,17,1977,11,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,17,1977,17,4,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
10,17,1977,14,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,17,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,14,4,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,4,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,17,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,11,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,11,4,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,14,4,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
10,17,1977,17,4,control,DO,48,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
10,17,1977,17,4,control,DM,29,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,14,4,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,17,4,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,17,1977,17,4,control,OL,23,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
10,17,1977,4,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,17,1977,17,4,control,DO,31,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
10,18,1977,8,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,18,1977,5,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,18,1977,5,4,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,18,1977,12,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,18,1977,12,4,control,PF,8,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
10,18,1977,5,4,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,18,1977,5,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,18,1977,12,4,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,18,1977,8,4,control,DO,41,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
10,18,1977,12,4,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,18,1977,8,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
10,18,1977,12,4,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,18,1977,5,4,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,12,1977,22,5,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,2,5,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,6,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,13,5,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,2,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,12,1977,2,5,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,22,5,control,OL,NA,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
11,12,1977,1,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,18,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,12,1977,2,5,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,2,5,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
11,12,1977,1,5,control,DO,44,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
11,12,1977,9,5,control,DS,117,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,12,1977,13,5,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,12,1977,18,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,20,5,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,2,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,1,5,control,DS,121,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,12,1977,2,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,12,1977,9,5,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,1,5,control,DM,35,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,2,5,control,OL,NA,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
11,12,1977,20,5,control,DS,115,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,12,1977,9,5,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,12,1977,20,5,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,9,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,13,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,22,5,control,DM,35,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,6,5,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,18,5,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,12,1977,9,5,control,PF,6,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,12,1977,1,5,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,12,1977,9,5,control,DS,120,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,12,1977,1,5,control,DO,48,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
11,13,1977,14,5,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,17,5,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,17,5,control,DS,118,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,17,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,11,5,control,DS,126,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,11,5,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,17,5,control,DS,132,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,11,5,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,14,5,control,DS,113,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,11,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,13,1977,11,5,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,13,1977,11,5,control,DS,122,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,14,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,13,1977,4,5,control,DS,107,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,14,5,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,14,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,13,1977,17,5,control,RM,7,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
11,13,1977,4,5,control,DS,115,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,13,1977,17,5,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,14,1977,12,5,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,14,1977,12,5,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,14,1977,12,5,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
11,14,1977,5,5,control,DS,116,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,14,1977,8,5,control,PF,6,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
11,14,1977,12,5,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,14,1977,5,5,control,DS,137,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,14,1977,5,5,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
11,14,1977,5,5,control,DS,126,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,14,1977,8,5,control,DS,112,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
11,14,1977,8,5,control,DO,39,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
11,14,1977,5,5,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,13,6,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,9,6,control,DS,121,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,10,1977,2,6,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,13,6,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,2,6,control,DM,52,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,20,6,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,22,6,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,2,6,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,9,6,control,DO,40,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
12,10,1977,1,6,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,9,6,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,10,1977,2,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,10,1977,2,6,control,PF,NA,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,10,1977,9,6,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,13,6,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,10,1977,2,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,10,1977,18,6,control,DM,33,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,18,6,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,2,6,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,20,6,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,1,6,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,10,1977,2,6,control,OL,NA,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
12,10,1977,9,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,10,1977,13,6,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,6,6,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,9,6,control,OL,NA,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
12,10,1977,2,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,10,1977,18,6,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,20,6,control,DS,116,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,10,1977,2,6,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,1,6,control,DO,45,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
12,10,1977,9,6,control,DS,116,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,10,1977,2,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,10,1977,9,6,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,10,1977,1,6,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,12,6,control,DS,114,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,14,6,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,17,6,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,4,6,control,DS,134,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,5,6,control,DS,139,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,5,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,11,1977,4,6,control,DS,118,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,8,6,control,DO,41,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
12,11,1977,11,6,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,12,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,11,1977,4,6,control,PF,6,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,11,1977,5,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,11,1977,11,6,control,DS,127,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,8,6,control,PF,6,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
12,11,1977,11,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,11,1977,8,6,control,DS,120,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,17,6,control,DS,115,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,14,6,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,14,6,control,DS,114,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,17,6,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,17,6,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,8,6,control,DS,149,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,11,6,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,11,6,control,DS,127,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,14,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,11,1977,12,6,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,12,6,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,11,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,11,1977,14,6,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,11,6,control,DS,138,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,12,6,control,DS,110,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,4,6,control,DS,110,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,4,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,11,1977,17,6,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
12,11,1977,17,6,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
12,11,1977,5,6,control,OT,NA,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
12,11,1977,11,6,control,DS,121,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
12,11,1977,5,6,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,13,7,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
1,8,1978,2,7,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,20,7,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,13,7,control,PF,8,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
1,8,1978,2,7,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,9,7,control,DS,122,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
1,8,1978,2,7,control,OL,NA,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
1,8,1978,9,7,control,PF,7,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
1,8,1978,9,7,control,DO,42,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
1,8,1978,9,7,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,PE,22,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
1,8,1978,2,7,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,DM,35,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,2,7,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,20,7,control,DM,NA,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,6,7,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,9,7,control,DS,117,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
1,8,1978,2,7,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,8,1978,20,7,control,DS,122,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
1,8,1978,9,7,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
