year,month,period,treatment,species,abundance,ntraps,nplots,scientific_name,taxa,common_name,effort,abund_per_trapnight
1980,10,39,control,PP,1,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
1980,10,39,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1980,10,39,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1980,10,39,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1980,10,39,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1980,10,39,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1980,10,39,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1980,11,40,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1980,11,40,control,DM,18,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3673469387755102
1980,11,40,control,DO,4,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.08163265306122448
1980,11,40,control,DS,22,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.4489795918367347
1980,11,40,control,NA,4,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.08163265306122448
1980,11,40,control,OL,9,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.1836734693877551
1980,11,40,control,OT,3,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
1980,11,40,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1980,11,40,control,PE,0,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1980,11,40,control,PF,4,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.08163265306122448
1980,11,40,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1980,11,40,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1980,11,40,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1980,11,40,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1980,11,40,control,PP,0,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1980,11,40,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1980,11,40,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1980,11,40,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1980,11,40,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1980,11,40,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1980,11,40,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1980,12,41,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1980,12,41,control,DM,28,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5714285714285714
1980,12,41,control,DO,7,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.14285714285714285
1980,12,41,control,DS,21,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.42857142857142855
1980,12,41,control,NA,5,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.10204081632653061
1980,12,41,control,OL,3,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.061224489795918366
1980,12,41,control,OT,7,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.14285714285714285
1980,12,41,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1980,12,41,control,PE,1,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1980,12,41,control,PF,4,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.08163265306122448
1980,12,41,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1980,12,41,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1980,12,41,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1980,12,41,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1980,12,41,control,PP,0,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1980,12,41,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1980,12,41,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1980,12,41,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1980,12,41,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1980,12,41,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1980,12,41,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,2,43,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,2,43,control,DM,24,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.4897959183673469
1981,2,43,control,DO,13,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.2653061224489796
1981,2,43,control,DS,24,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.4897959183673469
1981,2,43,control,NA,4,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.08163265306122448
1981,2,43,control,OL,6,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.12244897959183673
1981,2,43,control,OT,0,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1981,2,43,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,2,43,control,PE,2,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.04081632653061224
1981,2,43,control,PF,3,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
1981,2,43,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,2,43,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,2,43,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,2,43,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,2,43,control,PP,1,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
1981,2,43,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,2,43,control,RM,1,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
1981,2,43,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,2,43,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,2,43,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,2,43,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,3,44,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,3,44,control,DM,21,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.42857142857142855
1981,3,44,control,DO,3,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
1981,3,44,control,DS,26,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.5306122448979592
1981,3,44,control,NA,2,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
1981,3,44,control,OL,2,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.04081632653061224
1981,3,44,control,OT,8,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.16326530612244897
1981,3,44,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,3,44,control,PE,0,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1981,3,44,control,PF,2,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
1981,3,44,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,3,44,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,3,44,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,3,44,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,3,44,control,PP,0,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1981,3,44,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,3,44,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,3,44,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,3,44,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,3,44,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,3,44,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,5,45,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,5,45,control,DM,25,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5102040816326531
1981,5,45,control,DO,8,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.16326530612244897
1981,5,45,control,DS,30,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.6122448979591837
1981,5,45,control,NA,1,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
1981,5,45,control,OL,0,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
1981,5,45,control,OT,2,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
1981,5,45,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,5,45,control,PE,1,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1981,5,45,control,PF,2,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
1981,5,45,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,5,45,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,5,45,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,5,45,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,5,45,control,PP,1,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
1981,5,45,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,5,45,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,5,45,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,5,45,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,5,45,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,5,45,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,6,46,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,6,46,control,DM,24,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.4897959183673469
1981,6,46,control,DO,9,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.1836734693877551
1981,6,46,control,DS,33,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.673469387755102
1981,6,46,control,NA,5,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.10204081632653061
1981,6,46,control,OL,1,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1981,6,46,control,OT,3,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
1981,6,46,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,6,46,control,PE,1,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1981,6,46,control,PF,3,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
1981,6,46,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,6,46,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,6,46,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,6,46,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,6,46,control,PP,4,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.08163265306122448
1981,6,46,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,6,46,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,6,46,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,6,46,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,6,46,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,6,46,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,7,47,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,7,47,control,DM,26,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5306122448979592
1981,7,47,control,DO,6,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.12244897959183673
1981,7,47,control,DS,24,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.4897959183673469
1981,7,47,control,NA,4,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.08163265306122448
1981,7,47,control,OL,0,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
1981,7,47,control,OT,0,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1981,7,47,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,7,47,control,PE,0,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1981,7,47,control,PF,4,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.08163265306122448
1981,7,47,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,7,47,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,7,47,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,7,47,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,7,47,control,PP,2,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
1981,7,47,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,7,47,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,7,47,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,7,47,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,7,47,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,7,47,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,7,48,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,7,48,control,DM,19,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3877551020408163
1981,7,48,control,DO,3,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
1981,7,48,control,DS,13,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.2653061224489796
1981,7,48,control,NA,1,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
1981,7,48,control,OL,1,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1981,7,48,control,OT,4,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.08163265306122448
1981,7,48,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,7,48,control,PE,0,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1981,7,48,control,PF,1,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
1981,7,48,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,7,48,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,7,48,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,7,48,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,7,48,control,PP,5,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.10204081632653061
1981,7,48,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,7,48,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,7,48,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,7,48,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,7,48,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,7,48,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,8,49,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,8,49,control,DM,17,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3469387755102041
1981,8,49,control,DO,4,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.08163265306122448
1981,8,49,control,DS,11,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.22448979591836735
1981,8,49,control,NA,3,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
1981,8,49,control,OL,0,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
1981,8,49,control,OT,0,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1981,8,49,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,8,49,control,PE,0,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1981,8,49,control,PF,0,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1981,8,49,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,8,49,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,8,49,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,8,49,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,8,49,control,PP,1,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
1981,8,49,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,8,49,control,RM,0,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1981,8,49,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,8,49,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,8,49,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,8,49,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,10,50,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,10,50,control,DM,16,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
1981,10,50,control,DO,1,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1981,10,50,control,DS,12,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.24489795918367346
1981,10,50,control,NA,3,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
1981,10,50,control,OL,1,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1981,10,50,control,OT,4,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.08163265306122448
1981,10,50,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,10,50,control,PE,3,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.061224489795918366
1981,10,50,control,PF,0,686,14,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1981,10,50,control,PH,0,686,14,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1981,10,50,control,PI,0,686,14,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1981,10,50,control,PL,0,686,14,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1981,10,50,control,PM,0,686,14,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1981,10,50,control,PP,0,686,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1981,10,50,control,RF,0,686,14,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1981,10,50,control,RM,1,686,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
1981,10,50,control,RO,0,686,14,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1981,10,50,control,SF,0,686,14,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1981,10,50,control,SH,0,686,14,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1981,10,50,control,SO,0,686,14,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1981,10,51,control,BA,0,686,14,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1981,10,51,control,DM,28,686,14,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5714285714285714
1981,10,51,control,DO,3,686,14,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
1981,10,51,control,DS,11,686,14,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.22448979591836735
1981,10,51,control,NA,5,686,14,Neotoma albigula,Rodent,White-throated woodrat,49,0.10204081632653061
1981,10,51,control,OL,8,686,14,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.16326530612244897
1981,10,51,control,OT,7,686,14,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.14285714285714285
1981,10,51,control,PB,0,686,14,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1981,10,51,control,PE,2,686,14,Peromyscus eremicus,Rodent,Cactus mouse,49,0.04081632653061224
